	HGNC_ID	GENE_SYMBOL	median_turnover
575	HGNC:21035	ARHGAP18	0.03266406473943446
576	HGNC:26936	CTDSPL2	0.05552762482109129
577	HGNC:2715	DDAH1	0.05580942587193904
578	HGNC:12711	VPS26A	0.0475638372320276
579	HGNC:29210	MIER2	0.22458715508558683
580	HGNC:17278	PNRC1	0.4895498436008223
581	HGNC:11316	SSB	0.049965896141765304
582	HGNC:20246	RAB2B	0.032047277847915834
583	HGNC:9651	PTPN21	0.09686350171950384
584	HGNC:26282	CCDC82	0.0414715932382875
585	HGNC:13787	BCL2L12	0.05153174544962605
586	HGNC:4901	HHEX	0.33073067132685086
587	HGNC:17101	SUZ12	0.05892942621398318
588	HGNC:18067	SLC2A12	0.08995868511583023
589	HGNC:12419	TUBG2	0.08528301053325935
590	HGNC:30346	RRN3	0.07178669917793626
591	HGNC:933	BACE1	0.03835786675870073
592	HGNC:17428	RAPGEFL1	0.0804029556407579
593	HGNC:6181	ITPR2	0.04018623598412125
594	HGNC:23272	ZNF805	0.33386401210006145
595	HGNC:25382	TMEM126A	0.05849985764308181
596	HGNC:9890	RBBP7	0.018678900687731162
597	HGNC:25268	APOLD1	0.15499683583356844
598	HGNC:969	BBS4	0.012943925999608665
599	HGNC:20220	FCF1	0.0726728771756707
600		CXorf40A	0.06102047218117149
601		C2orf29	0.04114897583567814
602	HGNC:17017	LSM6	0.07317218674593451
603	HGNC:28472	TMEM43	0.05528290414054368
604	HGNC:24676	FASTK	0.07301768936189981
605	HGNC:23820	E2F7	0.07515022991365393
606	HGNC:9256	PPIC	0.03646820253228848
607	HGNC:17162	LSM5	0.025279705000633514
608	HGNC:14974	SNX10	0.04607382621895405
609	HGNC:18007	GLIPR2	0.05091273204447988
610	HGNC:11589	TBPL1	0.15519117161753881
611		HKR1	0.053713470524303246
612	HGNC:10982	SLC25A12	0.06555354816643641
613	HGNC:8799	PDGFA	0.300253144367809
614	HGNC:16654	MRPL50	0.22202774355962843
615	HGNC:18331	TIGD7	0.22016599222334302
616	HGNC:14598	IMMP2L	0.06030996628312639
617	HGNC:4920	HIVEP1	0.5737830551066593
618	HGNC:8801	PDGFC	0.08362003449771052
619	HGNC:1553	CBX3	0.03981946599641696
620	HGNC:10719	SELENBP1	0.02839752512336466
621	HGNC:26510	TMEM68	0.06693474022530291
622	HGNC:21643	TSPAN13	0.020692960571502918
623	HGNC:17702	SEC61A2	0.042014615315843155
624	HGNC:26531	CCDC138	0.04471253438138401
625	HGNC:23847	ZBTB4	0.27260064207955137
626	HGNC:21157	GTF2H5	0.04344649488556131
627	HGNC:9009	PKD2	0.06517527345698136
628	HGNC:14436	RAPH1	0.15532176698239478
629	HGNC:26595	TTC39C	0.06981097818408402
630	HGNC:9215	POU3F2	0.25370556141408074
631	HGNC:21308	ELOVL5	0.03714657658505885
632	HGNC:9232	PPARA	0.1187675469220978
633	HGNC:560	AP1S2	0.031157454856551685
634	HGNC:19028	TRIM56	0.15904934967842732
635	HGNC:30744	TMSB15A	0.048899273826331455
636	HGNC:25960	NUP62CL	0.03027693852915573
637	HGNC:12022	TPT1	0.028437016368928328
638	HGNC:13507	ZNF317	0.29596800930500233
639	HGNC:13253	CKLF	0.04221218223886442
640	HGNC:24142	TM2D1	0.03374960021576518
641	HGNC:18277	SEC61G	0.03531743115209618
642	HGNC:3265	EIF2S1	0.059470644751197864
643	HGNC:15487	TMX1	0.024669170080278902
644	HGNC:11280	SQSTM1	0.08582035750639505
645	HGNC:3046	PIGP	0.039392346575946466
646	HGNC:13156	ZNF81	0.05004567218844168
647	HGNC:27603	ZNF780A	0.07646437802711682
648	HGNC:13574	MAGEC2	0.08388514988782773
649	HGNC:21424	IFT74	0.04771989540625543
650	HGNC:24725	FAM111A	0.08388849017159287
651	HGNC:1488	CAPZA1	0.026322527204749206
652	HGNC:8041	NUBP1	0.07773316702544791
653	HGNC:26599	CCDC117	0.1364582666165423
654	HGNC:6467	KTN1	0.01943318749125208
655	HGNC:17364	DBF4	0.09661370101171525
656	HGNC:7711	NDUFS4	0.04968633577917479
657	HGNC:6616	LIMS1	0.03576970438195897
658	HGNC:11168	SNTB1	0.07981560740306476
659	HGNC:18620	COG4	0.024381219689087238
660	HGNC:18165	STYXL1	0.037145799315862045
661	HGNC:25292	ZNF700	0.15073672405456412
662	HGNC:28071	ZNF799	0.48363350672340566
663	HGNC:24905	CREBZF	0.16902235726921405
664	HGNC:18639	EPN2	0.06859024500691976
665	HGNC:17637	PERP	0.02894615566993456
666	HGNC:25478	MREG	0.10930677163378823
667	HGNC:11927	TNFSF12	0.14593208571388305
668	HGNC:12969	ZNF18	0.24116371643309722
669	HGNC:17146	ARL2BP	0.05016514736344864
670	HGNC:18250	PHF10	0.03609598236827964
671	HGNC:9285	PPP1R11	0.05902567822998124
672	HGNC:11408	STK4	0.06586941477123351
673	HGNC:14340	VPS29	0.02359269736094249
674	HGNC:21406	RARS2	0.0186909032056946
675	HGNC:30216	CHMP2A	0.05313828428176358
676	HGNC:25281	ZNF543	0.8095948914464763
677	HGNC:29021	CEP290	0.04901592778621144
678	HGNC:17037	TFB1M	0.05693654747321463
679	HGNC:22917	ZCCHC4	0.03997210572282575
680	HGNC:12841	YES1	0.042806797816905086
681	HGNC:72	ABCF3	0.05616083828040415
682	HGNC:27709	CCDC66	0.08870747567751663
683	HGNC:9194	POLR2G	0.02592691282160583
684	HGNC:379	AKAP9	0.06601023366255651
685	HGNC:24582	SAMD13	0.1396984717576874
686	HGNC:17943	DERL2	0.09724610908720585
687	HGNC:16964	DCTN6	0.06446474105769909
688	HGNC:16645	TRA2A	0.042854223243705386
689	HGNC:8236	OR2A9P	0.0957845286644044
690	HGNC:24241	LETMD1	0.0363681863653276
691	HGNC:195	ADAM17	0.06067810165676815
692	HGNC:7856	NQO2	0.024005220975640673
693	HGNC:30023	PCNP	0.019526837234026165
694	HGNC:10817	SGPL1	0.04574117194955811
695	HGNC:14298	LPAR3	0.19371386384066414
696	HGNC:17004	WWP1	0.08061871197753437
697	HGNC:12014	TPMT	0.02377488114970002
698		CENPC1	0.09804071449396412
699	HGNC:13278	EPB41L4A	0.12237713005963931
700	HGNC:15450	TGOLN2	0.07376942245643708
701	HGNC:26775	TMEM192	0.06156410072778222
702	HGNC:17650	SH3RF1	0.2380795287751553
703	HGNC:15460	CACNA2D3	0.06492163877405605
704	HGNC:4646	GTF2A1	0.11863157717605186
705	HGNC:24453	DSCC1	0.042644906678282676
706	HGNC:21624	KLC4	0.03173930753184296
707	HGNC:2985	DOC2A	0.053130624566295956
708	HGNC:19169	STARD3NL	0.04717788622002635
709	HGNC:10947	SLC20A2	0.08415960883241136
710	HGNC:14103	ARHGEF10	0.04796612462571759
711	HGNC:26899	TMTC3	0.039536375870817174
712	HGNC:34450	C12orf73	0.09144299936821995
713	HGNC:24864	GAPDHS	0.2689782368873116
714	HGNC:20415	SUMF2	0.02347181494203317
715	HGNC:6763	MAD2L1	0.06151146593925855
716	HGNC:14951	PPP1R15B	0.35982585992888466
717		C14orf45	0.1627436578702498
718		B3GALTL	0.028711597977024078
719	HGNC:30037	PLEKHA8	0.03210644225212721
720	HGNC:28100	MMGT1	0.06007019175419831
721	HGNC:30991	LRIG3	0.2612125555839254
722	HGNC:27120	DPY19L3	0.049891546059025946
723	HGNC:6196	JARID2	0.2425004023567363
724		KIAA0528	0.02216643258636882
725	HGNC:1191	EID1	0.09092411544719353
726	HGNC:14969	SNX5	0.04580417255604178
727	HGNC:23096	SLC29A3	0.23715139481109854
728	HGNC:24269	DERA	0.026529411228829573
729	HGNC:3157	EDA	0.1462242267055795
730	HGNC:18058	STARD4	0.04270606641940565
731	HGNC:12732	WASF1	0.029036307241649878
732	HGNC:26292	ELOVL7	0.030232571638567456
733	HGNC:6752	M6PR	0.06148474896438337
734	HGNC:20271	NGDN	0.13690861322203823
735	HGNC:9807	RAD17	0.058182610753216055
736	HGNC:6483	LAMA3	0.03921591840857791
737	HGNC:9675	PTPRM	0.03865480404110597
738	HGNC:11079	SLC9A6	0.09705150460449491
739	HGNC:11819	TIMM9	0.07370865251234275
740	HGNC:29564	C16orf70	0.10895791847033516
741	HGNC:4473	GPR19	0.315817819190476
742	HGNC:18078	ZBTB7A	0.6571031202494049
743	HGNC:19856	LIN52	0.12784173629352716
744	HGNC:12966	ZNF177	0.052494716225430865
745	HGNC:4808	HAND2	0.36344128060131564
746	HGNC:21086	MIB1	0.036239461818208266
747	HGNC:20457	RNF144A	0.04682960089772535
748	HGNC:25364	HDHD2	0.02703281658573118
749	HGNC:15567	SH3BGRL2	0.08044881180211633
750	HGNC:32389	BDH2	0.03729439511489041
751	HGNC:20576	CYP20A1	0.06989255606417584
752	HGNC:20141	NUDT14	0.027659297736236172
753	HGNC:7450	MTMR2	0.047722784164684146
754	HGNC:7413	MTAP	0.050235291631268775
755	HGNC:8812	PDK4	0.18559447553024766
756	HGNC:7686	NDUFA3	0.029778954794869156
757	HGNC:25906	NFATC2IP	0.05712953541575673
758	HGNC:5384	IDH3A	0.006622971707351825
759	HGNC:7212	KIF20B	0.06413034222171575
760	HGNC:20493	SETD3	0.052246068100330445
761	HGNC:8617	PAX3	0.15430306962029983
762	HGNC:6698	LRP6	0.08584667143155027
763	HGNC:15882	PCMTD2	0.025168228754582276
764	HGNC:17587	MTCH2	0.014906116521072453
765	HGNC:9784	RAB5B	0.04180682938202497
766	HGNC:17908	ZBTB43	0.4515673308938435
767	HGNC:28199	BUD13	0.3899290725900772
768	HGNC:7136	MLLT3	0.20813614349695903
769	HGNC:9862	RAP2B	0.23381594791693483
770	HGNC:21408	PM20D2	0.04630808583558724
771	HGNC:21045	PITPNC1	0.039112876724607296
772		SLMO2	0.04828945301282725
773	HGNC:7900	NPEPPS	0.030909457375200997
774	HGNC:11473	MED21	0.11539737528002286
775	HGNC:18758	BBS7	0.030033489998053796
776	HGNC:1508	CASP7	0.09049622139705088
777	HGNC:29292	LRCH2	0.018233738138355694
778	HGNC:11212	SPAG1	0.03771949500521948
779	HGNC:11340	SS18	0.039061089134425825
780	HGNC:28578	PSTK	0.08659350169414383
781	HGNC:11804	TIAL1	0.0358960304405897
782	HGNC:29786	SLC25A37	0.08967681986103651
783	HGNC:11506	SYP	0.030831831899779776
784	HGNC:18412	ZDHHC17	0.05162866056536891
785	HGNC:17967	IRAK4	0.04118650290644798
786	HGNC:25024	C3orf14	0.05595292890481937
787	HGNC:10437	RPS6KB2	0.030143265729601916
788	HGNC:29636	MNS1	0.044529440876544785
789	HGNC:9300	PPP2CB	0.07431421463591381
790		TMEM2	0.1261189944395481
791	HGNC:13747	DLEU1	0.11854812839642892
792	HGNC:29263	ARRDC3	0.5068417559009814
793	HGNC:17479	RCHY1	0.0545569426388299
794		FAM21C	0.055703952485496276
795	HGNC:26150	FASTKD1	0.031111568109201633
796	HGNC:14446	PARD3B	0.11747995055055006
797	HGNC:4006	FUCA1	0.07874640872663471
798	HGNC:8016	NSF	0.051909223056180565
799	HGNC:5360	ID1	1.6348829506712392
800		EFHA1	0.024585221316965694
801	HGNC:28854	ZNF667	0.14314506146459197
802	HGNC:10350	RPL39	0.03580471032129032
803	HGNC:17044	NIPA2	0.04923118541715261
804		RP1-177G6.2	0.26032832709625875
805	HGNC:15782	ARHGAP11B	0.11764859919472553
806	HGNC:28119	VPS26B	0.028078618728009985
807	HGNC:20314	PRPF39	0.07691624003311043
808	HGNC:18559	TFB2M	0.12584115294062012
809	HGNC:3719	FKBP3	0.022535337388680438
810	HGNC:20038	DDX52	0.04446006763518325
811	HGNC:5965	IL10RB	0.08874647417065012
812	HGNC:16758	COPS7A	0.031229369668232237
813	HGNC:20335	SCOC	0.04652011719660343
814	HGNC:26942	CHMP5	0.025341245771342905
815	HGNC:20882	PAK1IP1	0.0852362667489438
816	HGNC:13078	ZNF284	0.36407485090856834
817	HGNC:16635	MRPS35	0.0571546659373648
818	HGNC:18484	DUSP18	0.20622335885963616
819	HGNC:4029	FXYD5	0.025429008414686885
820	HGNC:13047	ZNF254	0.10632036094455867
821	HGNC:27611	ZNF841	0.16471728331742058
822	HGNC:8574	PAFAH1B1	0.040765773321621554
823	HGNC:6877	MAPK3	0.029888270265271157
824	HGNC:9820	RAD51C	0.04764435688958518
825	HGNC:14583	VPS11	0.13123117199282114
826	HGNC:3120	E2F6	0.11554766917372912
827	HGNC:21065	SLC25A27	0.05651802184832862
828	HGNC:9588	PTEN	0.10320124720478961
829	HGNC:450	ALX4	0.15584038497007485
830		C11orf74	0.04622156211800295
831	HGNC:30946	ZNF233	0.20757266171261868
832	HGNC:15530	TULP4	0.16198177438945988
833	HGNC:24474	PCBD2	0.041556170167768317
834	HGNC:30760	TMEM165	0.02376616207265604
835	HGNC:7687	NDUFA4	0.02208040553749949
836	HGNC:14101	CNOT7	0.05980310568644083
837	HGNC:14053	MRPL17	0.23337600623426577
838	HGNC:5440	IFNGR2	0.09172185284531614
839	HGNC:17306	TAF9B	0.04252249694472643
840	HGNC:6816	MAK	0.09029647467028226
841	HGNC:23498	CPNE8	0.029285927870945274
842	HGNC:32783	ZNF749	0.24880001663123222
843	HGNC:13014	ZNF221	0.19380162572974047
844		CCDC109B	0.04038875997628989
845	HGNC:18117	KHDRBS3	0.06979676063319698
846	HGNC:11443	STX8	0.04107778943867246
847	HGNC:9178	POLE2	0.04081490428889774
848	HGNC:12492	UBE2N	0.06452891120349455
849	HGNC:4452	GPC4	0.03824265769366325
850	HGNC:12496	UBE3A	0.0685840063389838
851	HGNC:19037	MAST4	0.27755150571890486
852	HGNC:19392	SOCS4	0.10405894136589147
853	HGNC:11200	SOX4	0.499100814291622
854	HGNC:28998	DCUN1D4	0.06788234855728445
855	HGNC:21745	CPEB2	0.28635319889316513
856	HGNC:20889	LRIG2	0.15119232545838662
857	HGNC:20580	CYP2R1	0.09286739213039585
858	HGNC:2340	CRADD	0.12819924777572494
859	HGNC:11763	TFRC	0.08307509900702428
860	HGNC:12614	USP16	0.029923271423756854
861	HGNC:369	AKAP11	0.03778297135116185
862	HGNC:29571	LEAP2	0.18868813921200123
863	HGNC:26868	CCNYL1	0.05665061464464824
864	HGNC:2768	DEK	0.034618549240327576
865	HGNC:30626	YTHDC1	0.04347710767452047
866	HGNC:8575	PAFAH1B2	0.11551507915120261
867	HGNC:29147	ZNF652	0.20382976558151122
868	HGNC:14350	ARID3B	0.09408933473178596
869	HGNC:23619	NIPSNAP3A	0.03092435510394872
870	HGNC:26427	ZNF583	0.1731635982990894
871	HGNC:25046	SNHG11	0.12898613006887494
872	HGNC:19306	SLC30A7	0.10089489638812857
873	HGNC:15750	DSTN	0.024412958048500282
874	HGNC:20626	CHD7	0.0977665520331851
875	HGNC:14884	DNAJA2	0.11630907636417517
876	HGNC:4647	GTF2A2	0.042836844829274814
877	HGNC:18161	SCLY	0.05398863544777881
878	HGNC:23432	CNTLN	0.0630012964627514
879	HGNC:21378	OGFRL1	0.10026222799069297
880	HGNC:2350	CREBL2	0.06500400543000869
881	HGNC:29186	ANKRD26	0.055718900078494824
882	HGNC:5465	IGF1R	0.08314084355805082
883	HGNC:8888	PGAM1	0.08562348519131133
884	HGNC:19985	SUB1	0.03673510158433979
885	HGNC:9226	PPA1	0.026738321385512645
886	HGNC:17296	RRM2B	0.050897395215107596
887		41341	0.1391614633381626
888	HGNC:2595	CYP1A1	0.15614857856372494
889	HGNC:4612	GSC	0.4400575690731549
890	HGNC:31962	FAM156B	0.10947497940855277
891	HGNC:16906	GSTK1	0.02834704785348789
892	HGNC:7417	MTBP	0.04449916689003344
893	HGNC:33230	ZNF808	0.20880078847154132
894	HGNC:9198	POLR2K	0.06609120080878779
895	HGNC:701	ARNTL	0.05718172752942278
896	HGNC:14416	ELOVL2	0.027835470035624338
897	HGNC:989	BCL10	0.2587299118345744
898	HGNC:6631	LMAN1	0.02513891907240802
899	HGNC:19086	HDAC11	0.04301483189976653
900	HGNC:10832	SH3GL3	0.027163508414152507
901		KIAA1524	0.032015760679089705
902	HGNC:13001	ZNF182	0.10401190815632388
903	HGNC:3519	EYA1	0.11623288171141982
904	HGNC:29320	FAM160B1	0.18087447146263727
905	HGNC:21054	RSPH3	0.08469918373705512
906	HGNC:7666	NCKAP1	0.030756569565789926
907	HGNC:6768	SMAD2	0.05014393488037294
908	HGNC:11390	AURKB	0.08685520692086963
909	HGNC:25237	TMX4	0.07645887319140995
910	HGNC:2981	DNPEP	0.03537906408414259
911	HGNC:27468	SPRYD4	0.28646528225299484
912	HGNC:17931	SERTAD3	1.0682306159774808
913		AGPAT9	0.040606429725477663
914	HGNC:6843	MAP2K3	0.08159088289145414
915	HGNC:24025	ACTR6	0.03315241655734022
916	HGNC:11905	TNFRSF10B	0.0962925556066972
917	HGNC:11301	SRP54	0.02321948435566539
918	HGNC:14111	GLOD4	0.040413184495084326
919	HGNC:11858	TSPAN6	0.04359373063802687
920	HGNC:12736	WIPF1	0.0516827074859522
921	HGNC:30570	ZNF627	0.6537225477880968
922	HGNC:24931	ZC4H2	0.03188615069667823
923	HGNC:8858	PEX3	0.015284032078716755
924	HGNC:29222	ZNF644	0.11580340917523987
925	HGNC:29328	ZNF529	0.10675915194208171
926	HGNC:21479	DCBLD1	0.0705271744508302
927	HGNC:3388	EPHA4	0.18648325892906276
928	HGNC:1378	CA5B	0.10969579517343608
929	HGNC:16900	SMNDC1	0.1140740910464616
930	HGNC:25340	KBTBD6	0.16446214246770752
931	HGNC:6137	ITGA2	0.0826770087411697
932	HGNC:17368	IRAK1BP1	0.08083939649000288
933	HGNC:13057	ZNF264	0.3526432293170146
934	HGNC:11697	DYNLT1	0.0507772978178018
935	HGNC:16638	SRRM1	0.1343998466773026
936	HGNC:2265	COX4I1	0.021002697993313932
937	HGNC:9344	PRCP	0.023489555397199692
938	HGNC:14952	PPP1R14C	0.07844392557316389
939	HGNC:14061	LPXN	0.04249454486004922
940	HGNC:11237	SPG7	0.0529888266392724
941	HGNC:8846	PER2	0.20701875402497316
942	HGNC:990	BCL2	0.14266537228712523
943	HGNC:11569	TARBP2	0.0911724535406872
944	HGNC:17625	ZNF674	0.09867022322779648
945	HGNC:14975	SNX11	0.14235413448100576
946	HGNC:25240	ANO6	0.05199333154232082
947	HGNC:25924	C8orf76	0.09830606100488247
948	HGNC:4092	GAD1	0.10572858246396599
949	HGNC:12829	XRCC2	0.10234833114475231
950	HGNC:28660	ISCA1	0.09617264255535361
951	HGNC:23138	RNF150	0.10268085752225892
952	HGNC:7637	NAP1L1	0.009229099203089543
953	HGNC:3383	STOM	0.05326727349511032
954	HGNC:2261	COX11	0.03615775633238279
955	HGNC:31684	YY2	0.045984630307669846
956	HGNC:9504	CYTH3	0.06358114326990619
957	HGNC:30739	TMX2	0.03756432682358379
958	HGNC:4653	GTF2F2	0.04679403054392145
959	HGNC:19309	KANK1	0.13190753407765834
960	HGNC:10739	SEMA6B	0.05662276398599719
961	HGNC:18333	TIGD2	0.3618809309307477
962		ZNF498	0.2626862527947118
963	HGNC:15894	PANK2	0.13228872441857142
964	HGNC:25935	NSMCE4A	0.03662526232558935
965	HGNC:16254	STK35	0.20675163425520604
966	HGNC:6983	ME1	0.034392545075046646
967	HGNC:6349	KLF5	0.19873712041221472
968	HGNC:14463	SLC39A11	0.06890363320836292
969	HGNC:29593	ANKRD37	0.4866049340324341
970	HGNC:976	BCAT1	0.04429147522504519
971	HGNC:30163	PRMT3	0.03838592338278789
972	HGNC:20751	WDFY3	0.06326057489623116
973	HGNC:7523	TRIM37	0.06915686913122417
974	HGNC:16227	C20orf96	0.021252246031009933
975	HGNC:20150	RAB15	0.0380892807735142
976	HGNC:11628	ZNF354A	0.11861178742762052
977	HGNC:177	ACY1	0.02671570150414985
978	HGNC:19180	RNF44	0.05477014859896556
979	HGNC:1490	CAPZA2	0.05246683304854327
980	HGNC:26035	SLC48A1	0.19188331545270165
981	HGNC:20392	SULF2	0.019680050143869962
982	HGNC:10895	VPS4B	0.06349232367699371
983	HGNC:14603	DMTF1	0.040471882383710286
984	HGNC:15923	RBM39	0.06089331734325394
985	HGNC:7645	NAT1	0.31603303553303475
986	HGNC:26881	GEN1	0.05510582373241581
987	HGNC:17312	TIMM23	0.08102123464965712
988	HGNC:15702	PPIL4	0.053863498753753083
989	HGNC:2939	DNA2	0.025493680521543993
990	HGNC:5987	IL18BP	0.11201993756723454
991	HGNC:20691	NBR2	0.10192861718785964
992	HGNC:12555	UGT8	0.11934868825682869
993		KIAA1467	0.04332080042640623
994		CCBL1	0.03574783042869209
995		ZFP112	0.30723228529901675
996	HGNC:18215	PI4K2B	0.02865691213990141
997	HGNC:16040	ATG4C	0.022275524797285867
998	HGNC:21629	ZNF461	0.2211499353874039
999	HGNC:8852	PEX11A	0.15150170527172502
1000	HGNC:26162	PYROXD1	0.04492546131665433
1001		C15orf23	0.06578657204963562
1002	HGNC:20570	CCNL2	0.05372959107724486
1003	HGNC:2384	CRY1	0.03720593903691845
1004	HGNC:11188	SOS2	0.09810928964216563
1005	HGNC:14324	C1QTNF1	0.08018818427513624
1006	HGNC:8869	PFDN5	0.0274312819182621
1007	HGNC:17256	ACTR3B	0.05971892640001153
1008	HGNC:3043	PSMG1	0.027239767535654946
1009	HGNC:24212	CISD2	0.03547256911795424
1010	HGNC:6327	KIN	0.05982573601415091
1011	HGNC:30208	ERGIC2	0.06358476407725602
1012	HGNC:31978	CBWD6	0.0971121053596185
1013	HGNC:24197	CAMK2N2	0.12332189353198092
1014	HGNC:11969	TNRC6A	0.10626428099211489
1015	HGNC:4629	GSTA4	0.01940571772595518
1016	HGNC:1073	BMP6	0.1356774494685446
1017	HGNC:6871	MAPK1	0.04260900879334187
1018	HGNC:318	AGA	0.043534198879749554
1019	HGNC:19024	TRIM52	0.276943772722841
1020		ZNF187	0.15134230328941417
1021		NUDT4P1	0.10231768234543923
1022	HGNC:20418	PDS5B	0.0735974381069313
1023	HGNC:24855	CCDC91	0.03943330174534653
1024	HGNC:29416	ZNF618	0.08345233686694917
1025	HGNC:20387	IMPACT	0.04725285605307422
1026	HGNC:6111	IQGAP2	0.05525412529008847
1027	HGNC:24280	PHF20L1	0.03172749971346298
1028	HGNC:14335	PLEKHA1	0.04076938539137407
1029	HGNC:30696	WDR36	0.0341075991961903
1030	HGNC:25753	MAP6D1	0.1321545539598375
1031	HGNC:6514	LATS1	0.18383823102868246
1032	HGNC:11107	SMARCD2	0.0480032935125575
1033	HGNC:20817	ZNF429	0.18796939372403484
1034	HGNC:7188	MNT	0.2247675671060233
1035	HGNC:6343	KITLG	0.05947698929519124
1036	HGNC:13593	FBXO22	0.04393891425719253
1037	HGNC:1494	ALX1	0.3418273363307563
1038	HGNC:17481	PJA2	0.05668456211974883
1039	HGNC:16849	MORF4L2	0.02727318850410157
1040	HGNC:28147	EIF1AD	0.3212240334891099
1041	HGNC:18243	RCBTB1	0.019459632848929986
1042	HGNC:19884	HOOK1	0.04487026742791174
1043	HGNC:19286	SCYL2	0.03716628023950143
1044	HGNC:13582	FBXO3	0.050739336350391365
1045	HGNC:590	BIRC2	0.06630124422692851
1046	HGNC:10313	RPL21	0.023890516216203847
1047	HGNC:12953	ZNF165	0.3196311808919915
1048		IL28RA	0.35201558793667886
1049	HGNC:14624	CDCA3	0.12169567695309778
1050	HGNC:7441	MTIF2	0.03425096784440035
1051		C11orf73	0.028191506563870233
1052	HGNC:19980	GNPNAT1	0.05132750726456797
1053	HGNC:33109	ZNF780B	0.07920434810181563
1054	HGNC:14562	BET1	0.052728560773000956
1055	HGNC:5100	HOXA10	0.13541749441685363
1056	HGNC:7859	NMU	0.023263498294645808
1057	HGNC:23328	ZFP1	0.254755199085059
1058		C6orf130	0.07767039232370412
1059	HGNC:30244	LPCAT3	0.03830243036423561
1060	HGNC:11623	TCF12	0.04748930363585081
1061	HGNC:25176	WDR92	0.05472480962674289
1062	HGNC:1943	CHN1	0.0626024555001077
1063	HGNC:3095	DYRK4	0.05697225880575799
1064	HGNC:29827	MYL12B	0.062215266499209027
1065	HGNC:18779	ZNF391	0.1422153656482723
1066	HGNC:28482	TCTEX1D2	0.042259776408456906
1067	HGNC:16315	SNX22	0.06816189428150733
1068	HGNC:695	ARL4A	0.49170189434084915
1069	HGNC:30883	TMEM126B	0.035059112146864656
1070	HGNC:1542	CBLB	0.0828888517712599
1071	HGNC:28627	TCP11L2	0.0978588421346111
1072	HGNC:2267	COX5A	0.03009338260335067
1073	HGNC:19421	ING5	0.06154841442902606
1074	HGNC:33114	ZNF790	0.16261915975583077
1075	HGNC:23330	ZNF276	0.07114781259119174
1076	HGNC:10996	SLC27A2	0.06918198595514663
1077	HGNC:19307	SDK1	0.059834704354454316
1078	HGNC:7605	MYO6	0.011879002002399889
1079	HGNC:21076	TMEM14A	0.021500995583670784
1080	HGNC:15703	RHOF	0.09318374454170472
1081	HGNC:12410	TUBA8	0.14153791858621573
1082	HGNC:27465	ZNF740	0.08022740381728884
1083	HGNC:12499	UBE4A	0.03429894787775674
1084	HGNC:28035	TMEM69	0.06504431195286703
1085	HGNC:12826	XPOT	0.03527469439350781
1086	HGNC:28268	FAM86B1	0.14256651108755974
1087	HGNC:3520	EYA2	0.06296060284955818
1088	HGNC:23160	SAT2	0.08566852896601049
1089	HGNC:4651	GTF2E2	0.06982347848860847
1090	HGNC:18785	RRP1	0.08071806708739358
1091	HGNC:1930	CHGB	0.07995657799822198
1092		CTAGE5	0.023784749620555747
1093	HGNC:21161	TRIM68	0.09204380515254923
1094	HGNC:24546	CNRIP1	0.08479431722102942
1095	HGNC:19133	HS6ST2	0.05997656743117894
1096	HGNC:26897	ZNF680	0.1115451516754082
1097	HGNC:17846	ST6GALNAC4	0.07420468413637457
1098	HGNC:14310	BRD7	0.04108741423884443
1099	HGNC:16077	DUSP22	0.05482129865540024
1100	HGNC:29577	TMEM170A	0.16253657184862963
1101	HGNC:173	ACVR2A	0.19353038473765188
1102	HGNC:13995	PRDM10	0.03657804255139925
1103	HGNC:9122	PMS2	0.1110633869468822
1104	HGNC:3123	EBAG9	0.06316219652802166
1105	HGNC:575	AP4S1	0.0379656931953577
1106	HGNC:14645	IPPK	0.0864388318923159
1107	HGNC:25280	TTC25	0.1374753373796693
1108		HNRPLL	0.028360728842095798
1109	HGNC:6906	MATK	0.02318028991260438
1110	HGNC:20259	ZBTB1	0.17644191859947997
